Epoch,Epoch Time,Train Loss,Val Loss,Val auprc,Val auroc,Learning Rate
0,5853.524619,2.013225971327639,0.4452210799592165,0.14152342081069946,0.5675707459449768,6.666666666666667e-06
1,5810.746997,0.37618689478794615,0.3615466648381367,0.14076131582260132,0.5650126338005066,1.3333333333333333e-05
2,5542.046203,0.3568320946789851,0.3551419725265616,0.14164996147155762,0.5689261555671692,2e-05
3,8417.596324,0.3530043663684211,0.34806660006190376,0.16812452673912048,0.6218809485435486,6.666666666666667e-06
4,8518.518417,0.342736882751683,0.33340180396261243,0.23586678504943848,0.693824052810669,1.3333333333333333e-05
5,9002.429551,0.3296682364434459,0.3164169861323599,0.3165994882583618,0.7459132671356201,6.666666666666667e-06
6,8994.724983,0.29899470013818913,0.2635955834874873,0.532608687877655,0.840832531452179,1.3333333333333333e-05
7,8992.407076,0.2467084573961994,0.2141574910680649,0.6960052251815796,0.8939467072486877,2e-05
8,8996.407949,0.20452804342024225,0.1868795118884883,0.7630503177642822,0.9138659834861755,1.9932383577419432e-05
9,8995.044516,0.17927972972346387,0.171068210483798,0.7953610420227051,0.9253755807876587,1.973044870579824e-05
10,8993.834271,0.16501973943274972,0.16000126202327464,0.8165069222450256,0.9332563877105713,1.9396926207859085e-05
11,9002.676714,0.1544101300525495,0.15454246022530316,0.8263104557991028,0.9371614456176758,1.8936326403234125e-05
12,9005.208474,0.14810027603797973,0.15047956278524294,0.835114061832428,0.9403530955314636,1.8354878114129368e-05
13,8995.690232,0.14234654269314836,0.1462896500637639,0.8432549238204956,0.9438741207122803,1.766044443118978e-05
14,8981.210605,0.13762373564615119,0.14445191798940277,0.8479081392288208,0.9456311464309692,1.686241637868734e-05
15,8985.786951,0.1331847810116241,0.14436572414835602,0.8518141508102417,0.9472159147262573,1.5971585917027864e-05
16,8978.018851,0.13039406754506574,0.1425303102456897,0.854425311088562,0.948455810546875,1.5000000000000002e-05
17,8922.264473,0.12784514284414916,0.14413906995520354,0.8575320243835449,0.9497193098068237,1.396079766039157e-05
18,8983.782604,0.12493583004718291,0.13932200066786213,0.8605201244354248,0.9506189823150635,1.2868032327110904e-05
